"","id","score","%id"
"41865","seq41866",-0.27586,0
"41866","seq41867",-0.135264,63.2
"41867","seq41868",-0.183255,75.7
"41868","seq41869",-0.179813,62.2
"41869","seq41870",-0.211719,49.5
"41870","seq41871",-0.212473,61.7
"41871","seq41872",-0.184427,67
"41872","seq41873",-0.160084,70.5
"41873","seq41874",-0.192533,55.4
"41874","seq41875",-0.2154,57.1
"41875","seq41876",-0.37814,86.2
"41876","seq41877",-0.136374,67.3
"41877","seq41878",-0.167216,60.4
"41878","seq41879",-0.253553,0
"41879","seq41880",-0.101996,72.4
"41880","seq41881",-0.288726,54.7
"41881","seq41882",-0.258061,94.5
"41882","seq41883",-0.177622,56.5
"41883","seq41884",-0.297488,39.3
"41884","seq41885",-0.486139,0
"41885","seq41886",-0.395303,36.8
"41886","seq41887",-0.216803,77.5
"41887","seq41888",-0.127086,79.9
"41888","seq41889",-0.170917,75.5
"41889","seq41890",-0.313274,0
"41890","seq41891",-0.170493,67.1
"41891","seq41892",-0.27928,0
"41892","seq41893",-0.181693,70.5
"41893","seq41894",-0.376459,0
"41894","seq41895",-0.380038,0
"41895","seq41896",-0.438353,0
"41896","seq41897",-0.342653,0
"41897","seq41898",-0.169737,54.2
"41898","seq41899",-0.111804,74.7
"41899","seq41900",-0.299228,0
"41900","seq41901",-0.22211,41.4
"41901","seq41902",-0.165055,52.4
"41902","seq41903",-0.27476,0
"41903","seq41904",-0.294746,34.5
"41904","seq41905",-0.233394,77.1
"41905","seq41906",-0.291842,0
"41906","seq41907",-0.225295,67.7
"41907","seq41908",-0.349351,65.1
"41908","seq41909",-0.167323,59.8
"41909","seq41910",-0.343626,40
"41910","seq41911",-0.227902,0
"41911","seq41912",-0.398328,0
"41912","seq41913",-0.258424,86.5
"41913","seq41914",-0.217134,56.6
"41914","seq41915",-0.073334,82.5
"41915","seq41916",-0.462962,73.4
"41916","seq41917",-0.120075,71
"41917","seq41918",-0.135538,71.3
"41918","seq41919",-0.201437,66.7
"41919","seq41920",-0.318465,0
"41920","seq41921",-0.262279,58.2
"41921","seq41922",-0.30133,0
"41922","seq41923",-0.307769,49.1
"41923","seq41924",-0.242397,0
"41924","seq41925",-0.296906,0
"41925","seq41926",-0.212324,52.5
"41926","seq41927",-0.284266,0
"41927","seq41928",-0.403636,0
"41928","seq41929",-0.398024,66.9
"41929","seq41930",-0.105659,74.5
"41930","seq41931",-0.22449,47.5
"41931","seq41932",-0.137582,60.5
"41932","seq41933",-0.341509,0
"41933","seq41934",-0.132138,79.4
"41934","seq41935",-0.212427,40.1
"41935","seq41936",-0.235966,65.9
"41936","seq41937",-0.171275,55.3
"41937","seq41938",-0.131981,80.9
"41938","seq41939",-0.291681,0
"41939","seq41940",-0.187028,68.8
"41940","seq41941",-0.262146,52.8
"41941","seq41942",-0.35461,38.5
"41942","seq41943",-0.282878,67.6
"41943","seq41944",-0.412955,95.5
"41944","seq41945",-0.274568,0
"41945","seq41946",-0.281979,40.4
"41946","seq41947",-0.125587,69.5
"41947","seq41948",-0.272241,0
"41948","seq41949",-0.344941,53
"41949","seq41950",-0.371049,64.7
"41950","seq41951",-0.232257,64.2
"41951","seq41952",-0.197477,68.9
"41952","seq41953",-0.271808,32.4
"41953","seq41954",-0.231667,0
"41954","seq41955",-0.245853,38.4
"41955","seq41956",-0.234045,66.7
"41956","seq41957",-0.257326,41.7
"41957","seq41958",-0.089258,79.6
"41958","seq41959",-0.228358,59.6
"41959","seq41960",-0.436886,90.8
"41960","seq41961",-0.151183,70.7
"41961","seq41962",-0.2077,77.6
"41962","seq41963",-0.172112,66
"41963","seq41964",-0.139788,77.3
"41964","seq41965",-0.305651,51.1
"41965","seq41966",-0.313208,66.4
"41966","seq41967",-0.23307,56.6
"41967","seq41968",-0.075852,65.2
"41968","seq41969",-0.301968,64.2
"41969","seq41970",-0.360675,64.4
"41970","seq41971",-0.116289,74.2
"41971","seq41972",-0.21963,87.7
"41972","seq41973",-0.291329,46.9
"41973","seq41974",-0.254323,58.5
"41974","seq41975",-0.254985,0
"41975","seq41976",-0.226025,36.5
"41976","seq41977",-0.206224,43.5
"41977","seq41978",-0.179,50
"41978","seq41979",-0.16933,79.4
"41979","seq41980",-0.144419,68
"41980","seq41981",-0.176613,51.9
"41981","seq41982",-0.156297,79.4
"41982","seq41983",-0.314964,99
"41983","seq41984",-0.178099,57.3
"41984","seq41985",-0.242748,47.4
"41985","seq41986",-0.281316,45.7
"41986","seq41987",-0.333019,0
"41987","seq41988",-0.327302,0
"41988","seq41989",-0.193946,53.2
"41989","seq41990",-0.34453,0
"41990","seq41991",-0.205244,0
"41991","seq41992",-0.488414,72.3
"41992","seq41993",-0.144439,74.2
"41993","seq41994",-0.395655,87.5
"41994","seq41995",-0.25873,0
"41995","seq41996",-0.145374,67
"41996","seq41997",-0.182948,64.2
"41997","seq41998",-0.229005,60.3
"41998","seq41999",-0.280857,55
"41999","seq42000",-0.379166,0
"42000","seq42001",-0.286795,40.8
"42001","seq42002",-0.251217,72.2
"42002","seq42003",-0.301548,0
"42003","seq42004",-0.276743,37.3
"42004","seq42005",-0.28693,0
"42005","seq42006",-0.228127,48.5
"42006","seq42007",-0.355914,62.5
"42007","seq42008",-0.23499,89.4
"42008","seq42009",-0.356975,42.1
"42009","seq42010",-0.259916,37.1
"42010","seq42011",-0.375301,69.3
"42011","seq42012",-0.349897,0
"42012","seq42013",-0.266329,0
"42013","seq42014",-0.226937,0
"42014","seq42015",-0.31173,71.3
"42015","seq42016",-0.166169,89.4
"42016","seq42017",-0.164715,63.9
"42017","seq42018",-0.312275,31
"42018","seq42019",-0.444646,51.2
"42019","seq42020",-0.293405,41.8
"42020","seq42021",-0.287793,34
"42021","seq42022",-0.23699,40.1
"42022","seq42023",-0.144768,55.6
"42023","seq42024",-0.285141,53.3
"42024","seq42025",-0.399694,37.4
"42025","seq42026",-0.132915,61.1
"42026","seq42027",-0.341929,42.7
"42027","seq42028",-0.216838,45.8
"42028","seq42029",-0.231426,44.3
"42029","seq42030",-0.185149,80.2
"42030","seq42031",-0.200556,60.7
"42031","seq42032",-0.331463,0
"42032","seq42033",-0.230365,67.4
"42033","seq42034",-0.337624,0
"42034","seq42035",-0.342975,0
"42035","seq42036",-0.209766,65.6
"42036","seq42037",-0.22366,60.8
"42037","seq42038",-0.253123,88.3
"42038","seq42039",-0.201994,73.4
"42039","seq42040",-0.359985,40.4
"42040","seq42041",-0.377747,40.7
"42041","seq42042",-0.322111,0
"42042","seq42043",-0.263107,0
"42043","seq42044",-0.115238,59.8
"42044","seq42045",-0.185101,59.7
"42045","seq42046",-0.083207,84.1
"42046","seq42047",-0.278385,65.1
"42047","seq42048",-0.124438,62.6
"42048","seq42049",-0.179322,76.2
"42049","seq42050",-0.113955,66.3
"42050","seq42051",-0.139956,73.9
"42051","seq42052",-0.185905,61.6
"42052","seq42053",-0.289489,40.6
"42053","seq42054",-0.29604,73.4
"42054","seq42055",-0.264445,56.4
"42055","seq42056",-0.296855,0
"42056","seq42057",-0.314932,0
"42057","seq42058",-0.214322,41.7
"42058","seq42059",-0.144922,89.1
"42059","seq42060",-0.351378,0
"42060","seq42061",-0.361794,77.2
"42061","seq42062",-0.298481,65.9
"42062","seq42063",-0.173981,52.5
"42063","seq42064",-0.363866,0
"42064","seq42065",-0.285923,96.4
"42065","seq42066",-0.330161,0
"42066","seq42067",-0.257935,36
"42067","seq42068",-0.140162,58.5
"42068","seq42069",-0.157248,52.7
"42069","seq42070",-0.135786,64.1
"42070","seq42071",-0.288786,70.9
"42071","seq42072",-0.304,32.9
"42072","seq42073",-0.057777,79.5
"42073","seq42074",-0.394217,61.8
"42074","seq42075",-0.18256,74.1
"42075","seq42076",-0.16606,46.7
"42076","seq42077",-0.13212,70.5
"42077","seq42078",-0.053104,89.3
"42078","seq42079",-0.16334,69.9
"42079","seq42080",-0.129764,66.4
"42080","seq42081",-0.285203,0
"42081","seq42082",-0.334894,52.7
"42082","seq42083",-0.279232,53.8
"42083","seq42084",-0.27599,38.7
"42084","seq42085",-0.358242,0
"42085","seq42086",-0.329022,50
"42086","seq42087",-0.330134,84.5
"42087","seq42088",-0.25612,33.6
"42088","seq42089",-0.191153,63
"42089","seq42090",-0.154092,71.9
"42090","seq42091",-0.18134,66.7
"42091","seq42092",-0.279711,43.9
"42092","seq42093",-0.116947,87.2
"42093","seq42094",-0.18682,56.4
"42094","seq42095",-0.081263,83.3
"42095","seq42096",-0.30759,42.9
"42096","seq42097",-0.320886,0
"42097","seq42098",-0.180061,53.9
"42098","seq42099",-0.134789,64.2
"42099","seq42100",-0.378564,82
"42100","seq42101",-0.381737,0
"42101","seq42102",-0.328296,0
"42102","seq42103",-0.21925,55.2
"42103","seq42104",-0.190431,86
"42104","seq42105",-0.422627,46.3
"42105","seq42106",-0.268414,82.9
"42106","seq42107",-0.210147,52.6
"42107","seq42108",-0.202681,57.1
"42108","seq42109",-0.15818,72.2
"42109","seq42110",-0.270989,36.4
"42110","seq42111",-0.304632,0
"42111","seq42112",-0.338627,0
"42112","seq42113",-0.299562,36.7
"42113","seq42114",-0.070018,83.7
"42114","seq42115",-0.458603,66.3
"42115","seq42116",-0.173807,80.2
"42116","seq42117",-0.333698,51.7
"42117","seq42118",-0.264008,61.1
"42118","seq42119",-0.360253,0
"42119","seq42120",-0.293578,0
"42120","seq42121",-0.189058,61.3
"42121","seq42122",-0.306999,0
"42122","seq42123",-0.22617,71.2
"42123","seq42124",-0.354594,74.4
"42124","seq42125",-0.093638,86.5
"42125","seq42126",-0.21188,62.5
"42126","seq42127",-0.140913,75
"42127","seq42128",-0.213677,57.3
"42128","seq42129",-0.155489,61.5
"42129","seq42130",-0.264138,52.8
"42130","seq42131",-0.195354,56.7
"42131","seq42132",-0.347122,36.9
"42132","seq42133",-0.140224,57.2
"42133","seq42134",-0.182109,67.8
"42134","seq42135",-0.226802,66.7
"42135","seq42136",-0.192211,79.1
"42136","seq42137",-0.243249,0
"42137","seq42138",-0.414906,60
"42138","seq42139",-0.169545,72.3
"42139","seq42140",-0.417589,69.4
"42140","seq42141",-0.206443,56.7
"42141","seq42142",-0.185018,59.3
"42142","seq42143",-0.21269,72.6
"42143","seq42144",-0.221148,0
"42144","seq42145",-0.431407,0
"42145","seq42146",-0.264253,55.1
"42146","seq42147",-0.181574,53.3
"42147","seq42148",-0.253687,50.9
"42148","seq42149",-0.428724,78
"42149","seq42150",-0.200882,61.7
"42150","seq42151",-0.231265,62.2
"42151","seq42152",-0.237422,42.7
"42152","seq42153",-0.376269,0
"42153","seq42154",-0.172735,64.7
"42154","seq42155",-0.342639,0
"42155","seq42156",-0.301315,0
"42156","seq42157",-0.403508,78.6
"42157","seq42158",-0.238411,0
"42158","seq42159",-0.128265,66.9
"42159","seq42160",-0.286215,40.4
"42160","seq42161",-0.38941,0
"42161","seq42162",-0.264502,42
"42162","seq42163",-0.238478,94.4
"42163","seq42164",-0.227842,56.1
"42164","seq42165",-0.338897,0
"42165","seq42166",-0.143293,80.5
"42166","seq42167",-0.275525,50
"42167","seq42168",-0.369894,32.5
"42168","seq42169",-0.305412,0
"42169","seq42170",-0.434144,50.7
"42170","seq42171",-0.188602,61.8
"42171","seq42172",-0.340506,0
"42172","seq42173",-0.242814,0
"42173","seq42174",-0.344741,77.9
"42174","seq42175",-0.083942,82.6
"42175","seq42176",-0.235564,48.7
"42176","seq42177",-0.386171,32.4
"42177","seq42178",-0.300146,63.8
"42178","seq42179",-0.093547,74.2
"42179","seq42180",-0.283277,71.1
"42180","seq42181",-0.171255,58.7
"42181","seq42182",-0.207799,55
"42182","seq42183",-0.411458,0
"42183","seq42184",-0.295524,0
"42184","seq42185",-0.210308,47.1
"42185","seq42186",-0.228759,55.8
"42186","seq42187",-0.214107,48.5
"42187","seq42188",-0.332364,61.1
"42188","seq42189",-0.200534,60.8
"42189","seq42190",-0.259916,90.9
"42190","seq42191",-0.192756,84.2
"42191","seq42192",-0.209554,59.1
"42192","seq42193",-0.365455,33.7
"42193","seq42194",-0.212074,51.3
"42194","seq42195",-0.336401,36.6
"42195","seq42196",-0.105055,84.1
"42196","seq42197",-0.326741,42.1
"42197","seq42198",-0.291598,0
"42198","seq42199",-0.356716,42.9
"42199","seq42200",-0.277097,38.8
"42200","seq42201",-0.269938,44.1
"42201","seq42202",-0.429558,0
"42202","seq42203",-0.326457,54.5
"42203","seq42204",-0.391764,90.7
"42204","seq42205",-0.153782,47.8
"42205","seq42206",-0.432482,0
"42206","seq42207",-0.254551,54.5
"42207","seq42208",-0.359413,59.2
"42208","seq42209",-0.234198,64.5
"42209","seq42210",-0.405455,57.5
"42210","seq42211",-0.291683,67.6
"42211","seq42212",-0.293521,0
"42212","seq42213",-0.293216,38.3
"42213","seq42214",-0.347988,41.4
"42214","seq42215",-0.213101,60.9
"42215","seq42216",-0.304141,42.9
"42216","seq42217",-0.300806,0
"42217","seq42218",-0.246012,42.9
"42218","seq42219",-0.233864,49.4
"42219","seq42220",-0.151408,62.5
"42220","seq42221",-0.307106,39
"42221","seq42222",-0.255013,84.4
"42222","seq42223",-0.154727,79.7
"42223","seq42224",-0.336892,34.4
"42224","seq42225",-0.259232,30.4
"42225","seq42226",-0.335516,94.8
"42226","seq42227",-0.276111,40.3
"42227","seq42228",-0.158828,75.4
"42228","seq42229",-0.346998,0
"42229","seq42230",-0.199307,48.8
"42230","seq42231",-0.186072,42.9
"42231","seq42232",-0.357388,0
"42232","seq42233",-0.238302,69.8
"42233","seq42234",-0.267943,61.9
"42234","seq42235",-0.26714,0
"42235","seq42236",-0.136542,55.2
"42236","seq42237",-0.122978,80.7
"42237","seq42238",-0.315978,40.8
"42238","seq42239",-0.150673,76.9
"42239","seq42240",-0.298038,82
"42240","seq42241",-0.386841,47.1
"42241","seq42242",-0.318751,54.7
"42242","seq42243",-0.424874,80.8
"42243","seq42244",-0.182819,66
"42244","seq42245",-0.280647,43.6
"42245","seq42246",-0.437979,59.2
"42246","seq42247",-0.242726,55.3
"42247","seq42248",-0.222361,85.3
"42248","seq42249",-0.156596,86.1
"42249","seq42250",-0.442812,0
"42250","seq42251",-0.396462,94.2
"42251","seq42252",-0.297561,0
"42252","seq42253",-0.196457,59.8
"42253","seq42254",-0.254433,56.8
"42254","seq42255",-0.305368,79.3
"42255","seq42256",-0.344795,0
"42256","seq42257",-0.22686,62.3
"42257","seq42258",-0.254879,35
"42258","seq42259",-0.288525,0
"42259","seq42260",-0.382707,67.7
"42260","seq42261",-0.293151,0
"42261","seq42262",-0.084002,71.4
"42262","seq42263",-0.259689,32
"42263","seq42264",-0.45586,85.4
"42264","seq42265",-0.199325,66.4
"42265","seq42266",-0.2752,38.8
"42266","seq42267",-0.235623,61.9
"42267","seq42268",-0.3984,57.4
"42268","seq42269",-0.304964,65.1
"42269","seq42270",-0.242381,67.7
"42270","seq42271",-0.213735,43.5
"42271","seq42272",-0.219228,65.5
"42272","seq42273",-0.377809,0
"42273","seq42274",-0.297451,94.4
"42274","seq42275",-0.245471,39
"42275","seq42276",-0.25644,0
"42276","seq42277",-0.206968,45.5
"42277","seq42278",-0.223281,86.6
"42278","seq42279",-0.313522,83.2
"42279","seq42280",-0.306889,34.3
"42280","seq42281",-0.283233,47.5
"42281","seq42282",-0.345051,43.5
"42282","seq42283",-0.304945,0
"42283","seq42284",-0.271096,34.6
"42284","seq42285",-0.33477,0
"42285","seq42286",-0.247106,68.9
"42286","seq42287",-0.304078,0
"42287","seq42288",-0.36995,0
"42288","seq42289",-0.242139,84.6
"42289","seq42290",-0.243385,42.9
"42290","seq42291",-0.300159,52.1
"42291","seq42292",-0.20597,0
"42292","seq42293",-0.184487,58.3
"42293","seq42294",-0.164746,77.7
"42294","seq42295",-0.455507,38.7
"42295","seq42296",-0.315068,79.4
"42296","seq42297",-0.401743,0
"42297","seq42298",-0.109945,62.2
"42298","seq42299",-0.089572,84.3
"42299","seq42300",-0.297393,0
"42300","seq42301",-0.184225,60.5
"42301","seq42302",-0.274612,55.4
"42302","seq42303",-0.21477,45.4
"42303","seq42304",-0.391886,0
"42304","seq42305",-0.280146,33.8
"42305","seq42306",-0.282029,57.1
"42306","seq42307",-0.323337,0
"42307","seq42308",-0.219186,63.8
"42308","seq42309",-0.163207,69.8
"42309","seq42310",-0.218078,47.7
"42310","seq42311",-0.294606,0
"42311","seq42312",-0.420526,0
"42312","seq42313",-0.179464,88.1
"42313","seq42314",-0.148832,86.3
"42314","seq42315",-0.340577,43.1
"42315","seq42316",-0.189422,56.5
"42316","seq42317",-0.21485,82.1
"42317","seq42318",-0.281098,82.5
"42318","seq42319",-0.308541,91.2
"42319","seq42320",-0.289729,0
"42320","seq42321",-0.246699,54.7
"42321","seq42322",-0.215986,57.7
"42322","seq42323",-0.104073,67.8
"42323","seq42324",-0.349326,33
"42324","seq42325",-0.287316,0
"42325","seq42326",-0.299221,0
"42326","seq42327",-0.313715,44.8
"42327","seq42328",-0.43169,73.7
"42328","seq42329",-0.079603,83
"42329","seq42330",-0.202136,70.2
"42330","seq42331",-0.303784,54.9
"42331","seq42332",-0.264898,0
"42332","seq42333",-0.241397,53.9
"42333","seq42334",-0.370757,61.7
"42334","seq42335",-0.215366,47.5
"42335","seq42336",-0.189379,60
"42336","seq42337",-0.356546,0
"42337","seq42338",-0.220317,66.3
"42338","seq42339",-0.285293,50.4
"42339","seq42340",-0.279496,89.7
"42340","seq42341",-0.295202,47.5
"42341","seq42342",-0.138677,57.8
"42342","seq42343",-0.274088,0
"42343","seq42344",-0.224703,68.1
"42344","seq42345",-0.24571,0
"42345","seq42346",-0.264719,43.9
"42346","seq42347",-0.160398,66.9
"42347","seq42348",-0.322694,85.6
"42348","seq42349",-0.175317,93.1
"42349","seq42350",-0.41517,0
"42350","seq42351",-0.167992,56
"42351","seq42352",-0.268232,48.9
"42352","seq42353",-0.306678,48
"42353","seq42354",-0.246657,47.1
"42354","seq42355",-0.127665,71.4
"42355","seq42356",-0.312067,46.4
"42356","seq42357",-0.217439,47.3
"42357","seq42358",-0.283473,74
"42358","seq42359",-0.32747,0
"42359","seq42360",-0.221295,58.8
"42360","seq42361",-0.255307,0
"42361","seq42362",-0.396084,0
"42362","seq42363",-0.360849,74.1
"42363","seq42364",-0.207461,56.6
"42364","seq42365",-0.216455,42.8
"42365","seq42366",-0.263135,95.6
"42366","seq42367",-0.124634,73.9
"42367","seq42368",-0.240538,54.3
"42368","seq42369",-0.206078,59.6
"42369","seq42370",-0.171689,55.8
"42370","seq42371",-0.308641,35.3
"42371","seq42372",-0.094542,92.1
"42372","seq42373",-0.349069,77.9
"42373","seq42374",-0.150578,83.9
"42374","seq42375",-0.313775,40.2
"42375","seq42376",-0.277297,33.3
"42376","seq42377",-0.327027,0
"42377","seq42378",-0.185712,64.7
"42378","seq42379",-0.26816,61.5
"42379","seq42380",-0.32464,0
"42380","seq42381",-0.323329,0
"42381","seq42382",-0.386094,45.5
"42382","seq42383",-0.326545,90.4
"42383","seq42384",-0.175773,59.2
"42384","seq42385",-0.307756,0
"42385","seq42386",-0.150941,77.6
"42386","seq42387",-0.335187,0
"42387","seq42388",-0.331371,0
"42388","seq42389",-0.286482,73.3
"42389","seq42390",-0.211056,45.4
"42390","seq42391",-0.365476,0
"42391","seq42392",-0.26175,84.1
"42392","seq42393",-0.141633,68.8
"42393","seq42394",-0.282846,56.2
"42394","seq42395",-0.191099,56.5
"42395","seq42396",-0.374685,63.8
"42396","seq42397",-0.343204,0
"42397","seq42398",-0.219735,45.8
"42398","seq42399",-0.253524,0
"42399","seq42400",-0.269041,0
"42400","seq42401",-0.382087,82.1
"42401","seq42402",-0.394083,86.4
"42402","seq42403",-0.26751,36
"42403","seq42404",-0.419378,39.4
"42404","seq42405",-0.253506,59.1
"42405","seq42406",-0.40643,0
"42406","seq42407",-0.396755,58
"42407","seq42408",-0.269934,42.3
"42408","seq42409",-0.184046,0
"42409","seq42410",-0.292994,36.4
"42410","seq42411",-0.228995,62.1
"42411","seq42412",-0.230414,61.4
"42412","seq42413",-0.129853,55.9
"42413","seq42414",-0.263425,47.2
"42414","seq42415",-0.296729,43
"42415","seq42416",-0.459961,98.5
"42416","seq42417",-0.243613,55.2
"42417","seq42418",-0.350318,0
"42418","seq42419",-0.166177,87.2
"42419","seq42420",-0.28841,0
"42420","seq42421",-0.304363,0
"42421","seq42422",-0.114953,61.4
"42422","seq42423",-0.310527,59.3
"42423","seq42424",-0.177689,66
"42424","seq42425",-0.183536,70.4
"42425","seq42426",-0.254914,75
"42426","seq42427",-0.330234,0
"42427","seq42428",-0.286802,0
"42428","seq42429",-0.142143,87
"42429","seq42430",-0.119824,55.6
"42430","seq42431",-0.374119,60.7
"42431","seq42432",-0.166495,78.4
"42432","seq42433",-0.29228,0
"42433","seq42434",-0.160403,43.7
"42434","seq42435",-0.221208,73.4
"42435","seq42436",-0.279136,53.6
"42436","seq42437",-0.27489,0
"42437","seq42438",-0.204661,70
"42438","seq42439",-0.358428,0
"42439","seq42440",-0.447751,86.8
"42440","seq42441",-0.275765,85
"42441","seq42442",-0.270168,43.6
"42442","seq42443",-0.21912,0
"42443","seq42444",-0.307445,0
"42444","seq42445",-0.128891,86.7
"42445","seq42446",-0.191245,53
"42446","seq42447",-0.195142,44.4
"42447","seq42448",-0.174167,63.1
"42448","seq42449",-0.152301,72.9
"42449","seq42450",-0.361859,83.7
"42450","seq42451",-0.316946,31.9
"42451","seq42452",-0.245195,58.3
"42452","seq42453",-0.258997,79.8
"42453","seq42454",-0.172615,67.8
"42454","seq42455",-0.332038,47.7
"42455","seq42456",-0.320912,64.3
"42456","seq42457",-0.262965,0
"42457","seq42458",-0.287089,41
"42458","seq42459",-0.428365,86.4
"42459","seq42460",-0.255519,71.8
"42460","seq42461",-0.173895,65
"42461","seq42462",-0.398822,0
"42462","seq42463",-0.383876,86.2
"42463","seq42464",-0.256579,0
"42464","seq42465",-0.10273,70.8
"42465","seq42466",-0.318091,0
"42466","seq42467",-0.224078,50.7
"42467","seq42468",-0.373657,0
"42468","seq42469",-0.146466,74.7
"42469","seq42470",-0.291941,37
"42470","seq42471",-0.230542,38.4
"42471","seq42472",-0.26919,0
"42472","seq42473",-0.230279,39.8
"42473","seq42474",-0.232018,31.9
"42474","seq42475",-0.161331,64.6
"42475","seq42476",-0.389716,0
"42476","seq42477",-0.295105,30.2
"42477","seq42478",-0.211753,66
"42478","seq42479",-0.331068,0
"42479","seq42480",-0.180988,53.8
"42480","seq42481",-0.109927,81.1
"42481","seq42482",-0.221541,76.3
"42482","seq42483",-0.189262,55.2
"42483","seq42484",-0.175419,69
"42484","seq42485",-0.464842,0
"42485","seq42486",-0.316958,0
"42486","seq42487",-0.424565,67.1
"42487","seq42488",-0.362419,66.4
"42488","seq42489",-0.278013,0
"42489","seq42490",-0.185354,73.2
"42490","seq42491",-0.103869,77.6
"42491","seq42492",-0.26801,0
"42492","seq42493",-0.142557,73.3
"42493","seq42494",-0.202639,52.4
"42494","seq42495",-0.358427,62.4
"42495","seq42496",-0.135812,76.3
"42496","seq42497",-0.243799,53
"42497","seq42498",-0.230537,0
"42498","seq42499",-0.251242,45.2
"42499","seq42500",-0.199076,82.5
"42500","seq42501",-0.084753,88
"42501","seq42502",-0.410863,0
"42502","seq42503",-0.212935,70.5
"42503","seq42504",-0.335062,0
"42504","seq42505",-0.315477,47.9
"42505","seq42506",-0.252263,41.3
"42506","seq42507",-0.452244,30.2
"42507","seq42508",-0.359458,0
"42508","seq42509",-0.367093,75.4
"42509","seq42510",-0.106158,68
"42510","seq42511",-0.293112,0
"42511","seq42512",-0.417615,0
"42512","seq42513",-0.291133,34.9
"42513","seq42514",-0.354356,47.8
"42514","seq42515",-0.294856,85.5
"42515","seq42516",-0.190342,52.1
"42516","seq42517",-0.418385,0
"42517","seq42518",-0.236187,0
"42518","seq42519",-0.403688,0
"42519","seq42520",-0.21957,64.7
"42520","seq42521",-0.334327,39.1
"42521","seq42522",-0.301882,53.4
"42522","seq42523",-0.222692,63.1
"42523","seq42524",-0.168628,56.3
"42524","seq42525",-0.301514,0
"42525","seq42526",-0.401823,0
"42526","seq42527",-0.276065,0
"42527","seq42528",-0.360439,31.9
"42528","seq42529",-0.280497,65
"42529","seq42530",-0.269914,72.4
"42530","seq42531",-0.265826,47.4
"42531","seq42532",-0.291675,0
"42532","seq42533",-0.114583,62.4
"42533","seq42534",-0.161473,72.9
"42534","seq42535",-0.298974,0
"42535","seq42536",-0.273197,48.7
"42536","seq42537",-0.243499,39.3
"42537","seq42538",-0.179345,0
"42538","seq42539",-0.323328,52.1
"42539","seq42540",-0.351241,95.7
"42540","seq42541",-0.292048,0
"42541","seq42542",-0.131382,71.2
"42542","seq42543",-0.217532,71.2
"42543","seq42544",-0.297156,0
"42544","seq42545",-0.455365,75.9
"42545","seq42546",-0.225832,72.6
"42546","seq42547",-0.459616,74.8
"42547","seq42548",-0.259826,53.4
"42548","seq42549",-0.3295,79.2
"42549","seq42550",-0.414668,58.7
"42550","seq42551",-0.254141,49.6
"42551","seq42552",-0.234152,52.6
"42552","seq42553",-0.288952,0
"42553","seq42554",-0.321855,37.6
"42554","seq42555",-0.100012,59.3
"42555","seq42556",-0.187251,59.5
"42556","seq42557",-0.101516,86.1
"42557","seq42558",-0.359911,70.2
"42558","seq42559",-0.308206,46.4
"42559","seq42560",-0.201213,83
"42560","seq42561",-0.200014,73.1
"42561","seq42562",-0.328448,46.6
"42562","seq42563",-0.18239,56.3
"42563","seq42564",-0.213163,33.3
"42564","seq42565",-0.251134,44.1
"42565","seq42566",-0.275607,72.9
"42566","seq42567",-0.283264,88.4
"42567","seq42568",-0.325846,0
"42568","seq42569",-0.192809,72.7
"42569","seq42570",-0.298164,37.5
"42570","seq42571",-0.352755,0
"42571","seq42572",-0.380369,0
"42572","seq42573",-0.375029,49.2
"42573","seq42574",-0.170905,39.5
"42574","seq42575",-0.447991,56.3
"42575","seq42576",-0.15198,73.9
"42576","seq42577",-0.134539,74.2
"42577","seq42578",-0.318054,41.6
"42578","seq42579",-0.192374,50
"42579","seq42580",-0.16887,68.1
"42580","seq42581",-0.264765,0
"42581","seq42582",-0.216207,69.7
"42582","seq42583",-0.264518,0
"42583","seq42584",-0.440115,35.9
"42584","seq42585",-0.080443,70.6
"42585","seq42586",-0.382995,51.3
"42586","seq42587",-0.173024,68.2
"42587","seq42588",-0.466968,0
"42588","seq42589",-0.14411,56.7
"42589","seq42590",-0.214127,68.8
"42590","seq42591",-0.367639,0
"42591","seq42592",-0.099677,63.8
"42592","seq42593",-0.256297,0
"42593","seq42594",-0.424234,87.7
"42594","seq42595",-0.099733,77.7
"42595","seq42596",-0.25822,87.1
"42596","seq42597",-0.263783,59.3
"42597","seq42598",-0.282246,52.8
"42598","seq42599",-0.192792,61.8
"42599","seq42600",-0.179325,69.4
"42600","seq42601",-0.370334,0
"42601","seq42602",-0.217453,57.8
"42602","seq42603",-0.238289,0
"42603","seq42604",-0.282065,32.9
"42604","seq42605",-0.313482,52.9
"42605","seq42606",-0.229108,47
"42606","seq42607",-0.306672,33
"42607","seq42608",-0.163921,93.8
"42608","seq42609",-0.313113,64.1
"42609","seq42610",-0.213068,73.5
"42610","seq42611",-0.371252,0
"42611","seq42612",-0.456162,0
"42612","seq42613",-0.151708,67.2
"42613","seq42614",-0.21701,53.2
"42614","seq42615",-0.266261,37.6
"42615","seq42616",-0.257732,32.2
"42616","seq42617",-0.241768,0
"42617","seq42618",-0.147209,68.5
"42618","seq42619",-0.31598,0
"42619","seq42620",-0.222367,68.7
"42620","seq42621",-0.325319,0
"42621","seq42622",-0.227146,0
"42622","seq42623",-0.233872,54.5
"42623","seq42624",-0.262204,44.3
"42624","seq42625",-0.327577,0
"42625","seq42626",-0.304109,67.5
